"ID","Age","Genre","Revenus","Statut_marital","Nb_enfants","Montant","Café","Céréales","Fruits_bio","Haricots","Jambon","Lait","Legumes_bio","Pâtes","Poisson","Poisson_bio","Pommes","Poulet","Purée","Salade","Sauce_tomate","Soda","Viande_bio","Yaourt"
683,35,"Homme",42669,"Marié(e)",3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,53,"Femme",47622,"Célibataire",0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
685,25,"Homme",18954,"Célibataire",0,35,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
686,38,"Femme",135054,"Célibataire",1,34.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
687,74,"Femme",20571,"Marié(e)",0,16,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
688,20,"-",145589,"Veuf(ve)",3,45.5,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
689,47,"Femme",19832,"Célibataire",0,32.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
690,21,"Homme",27917,"Célibataire",0,48.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
691,23,"Homme",15267,"Célibataire",0,9.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
692,75,"Homme",30625,"Veuf(ve)",1,41,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
693,74,"Femme",31145,"Marié(e)",1,38,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
694,26,"Femme",34890,"Célibataire",0,27,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
695,68,"Femme",33418,"Marié(e)",0,11,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
696,60,"Femme",211120,"Marié(e)",2,31.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
697,35,"Homme",185977,"Marié(e)",2,37.5,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
698,19,"Homme",29105,"Célibataire",0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
699,76,"Homme",29746,"Marié(e)",0,37,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
700,65,"Homme",26918,"Marié(e)",0,37,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
701,29,"Homme",132896,"Veuf(ve)",2,71.5,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1
702,42,"Homme",41551,"Marié(e)",3,48.5,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
703,34,"Femme",21418,"Célibataire",0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
704,25,"Homme",26825,"Célibataire",0,27.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
705,30,"Femme",50569,"Célibataire",0,18.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
706,73,"Femme",28651,"Veuf(ve)",1,13.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
707,39,"Femme",50655,"Marié(e)",2,40.5,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
708,72,"Femme",23408,"Marié(e)",0,15.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
709,50,"Homme",52007,"Marié(e)",2,47.5,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
710,38,"Homme",144857,"Célibataire",2,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711,51,"Homme",56596,"Marié(e)",2,41,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
712,48,"Homme",39249,"Marié(e)",2,37.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
713,45,"Femme",48977,"Marié(e)",2,26,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
714,19,"Femme",36663,"Célibataire",0,39,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
715,65,"Homme",18129,"Marié(e)",0,36,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
716,65,"Homme",28664,"Marié(e)",0,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
717,70,"Homme",34342,"Veuf(ve)",1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
718,40,"Homme",51369,"Marié(e)",3,29,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
719,64,"Homme",63139,"Marié(e)",3,88.5,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
720,44,"Homme",53514,"Marié(e)",2,21.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
721,78,"Homme",30679,"Marié(e)",1,28.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
722,41,"Homme",59266,"Marié(e)",2,12,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
723,78,"Femme",22530,"Veuf(ve)",1,43,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
724,26,"Femme",17937,"Célibataire",0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
725,18,"Homme",24442,"Célibataire",0,35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
726,61,"Femme",106457,"Marié(e)",0,104.5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
727,40,"Femme",146764,"Marié(e)",1,21,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
728,62,"Femme",81217,"Marié(e)",0,62.5,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1
729,30,"Femme",47673,"Célibataire",0,33,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
730,41,"Homme",182455,"Marié(e)",2,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
731,61,"Femme",151793,"Célibataire",0,51,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
732,29,"Homme",26774,"Célibataire",0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
733,69,"Homme",32755,"Veuf(ve)",1,36,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
734,32,"Femme",50620,"Célibataire",0,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
735,66,"Femme",32500,"Marié(e)",1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
736,37,"Femme",34359,"Marié(e)",3,24.5,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
737,80,"Homme",22614,"Marié(e)",1,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
738,47,"Homme",124614,"Célibataire",1,39.5,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
739,23,"Homme",21005,"Célibataire",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
740,26,"Homme",16688,"Célibataire",0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
741,30,"Femme",56874,"Célibataire",0,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
742,28,"Homme",19118,"Célibataire",0,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
743,58,"Homme",249976,"Marié(e)",0,16.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
744,26,"Homme",19868,"Célibataire",0,32.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
745,18,"Homme",18342,"Célibataire",0,44.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0
746,36,"Homme",58218,"Marié(e)",3,45,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
747,20,"Homme",23626,"Célibataire",0,41,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
748,28,"Homme",28678,"Célibataire",0,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
749,47,"Femme",39036,"Célibataire",0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
750,76,"Femme",25740,"Marié(e)",0,50,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
751,53,"Femme",51838,"Célibataire",1,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
752,58,"Homme",55315,"Célibataire",0,41.5,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0
753,55,"Femme",32509,"Marié(e)",2,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
754,18,"Homme",24455,"Célibataire",0,19.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
755,54,"Femme",45917,"Marié(e)",3,17,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
756,27,"Homme",29257,"Célibataire",0,24.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
757,683,"Homme",24431,"Célibataire",0,39.5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
758,31,"Femme",52431,"Célibataire",0,26,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
759,27,"Homme",28698,"Célibataire",0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
760,18,"Homme",16069,"Célibataire",0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
761,27,"Homme",19127,"Marié(e)",3,28.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
762,73,"Homme",19461,"Marié(e)",1,26.5,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
763,75,"Homme",32908,"Marié(e)",0,24.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
764,78,"Homme",200849,"Célibataire",0,84.5,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0
765,69,"Femme",32740,"Marié(e)",0,43,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
766,29,"Homme",25826,"Célibataire",0,26,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
767,34,"Femme",28485,"Célibataire",0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
768,68,"Femme",30880,"Marié(e)",1,36.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
769,39,"-",35119,"Marié(e)",3,22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
770,20,"Homme",16370,"Célibataire",0,36.5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
771,35,"Femme",27145,"Célibataire",0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772,37,"Femme",42697,"Marié(e)",3,26,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
773,65,"Homme",29766,"Veuf(ve)",1,47,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
774,58,"Femme",245226,"Célibataire",1,53,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
775,39,"Homme",52423,"Marié(e)",2,25.5,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
776,48,"Homme",214064,"Célibataire",1,30.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
777,24,"Homme",15563,"Célibataire",0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
778,43,"Femme",41408,"Célibataire",1,17.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
779,24,"Femme",43057,"Célibataire",0,33.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
780,80,"Homme",30192,"Marié(e)",0,29,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
781,24,"Homme",24359,"Célibataire",0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
782,47,"Homme",55369,"Marié(e)",3,36,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
783,75,"Homme",31315,"Marié(e)",1,59,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
784,23,"-",53978,"Célibataire",0,36.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
785,55,"Homme",36112,"Marié(e)",3,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
786,78,"Homme",23435,"Veuf(ve)",1,48.5,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
787,67,"Femme",31095,"Veuf(ve)",1,60,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
788,23,"Femme",33022,"Célibataire",1,20.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
789,63,"Femme",172024,"Marié(e)",0,48.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
790,53,"Femme",30345,"Célibataire",0,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
791,40,"Homme",103254,"Marié(e)",2,37.5,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
792,24,"Homme",22158,"Célibataire",0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
793,41,"Femme",212167,"Marié(e)",1,25,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
794,20,"Homme",25038,"Célibataire",0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
795,44,"Homme",132592,"Célibataire",0,46.5,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
796,19,"Homme",25921,"Célibataire",0,39,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
797,73,"-",33510,"Veuf(ve)",1,22,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
798,52,"Femme",54071,"Marié(e)",3,26.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
799,71,"Femme",20969,"Marié(e)",1,28.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
800,21,"Femme",39449,"Célibataire",0,29,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
801,52,"Homme",49486,"Marié(e)",3,28,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
802,25,"Homme",29395,"Célibataire",0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
803,31,"Homme",66331,"Veuf(ve)",2,65.5,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1
804,77,"Femme",34415,"Marié(e)",1,38.5,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1
805,29,"Homme",26350,"Célibataire",0,33.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
806,962,"Homme",15263,"Célibataire",0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
807,27,"Femme",33082,"Célibataire",0,68,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
808,44,"Homme",55493,"Marié(e)",2,21,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
809,26,"Homme",19728,"Célibataire",0,24.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
810,40,"Homme",33593,"Marié(e)",3,35.5,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
811,50,"Femme",40406,"Marié(e)",3,34.5,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
812,26,"Homme",25153,"Célibataire",0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
813,52,"Femme",16475,"Célibataire",1,31.5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
814,21,"Homme",27220,"Célibataire",0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
815,18,"Homme",25542,"Célibataire",0,44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
816,19,"Homme",23398,"Célibataire",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
817,76,"Femme",19817,"Marié(e)",1,28.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
818,39,"Homme",129468,"Marié(e)",0,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
819,55,"Homme",186285,"Célibataire",2,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
820,43,"Homme",136718,"Marié(e)",2,37.5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
821,27,"Homme",26346,"Célibataire",0,35,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
822,28,"Femme",75365,"Célibataire",2,56,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0
823,68,"Homme",24510,"Veuf(ve)",0,36,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
824,20,"Homme",17030,"Célibataire",0,20.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
825,38,"Femme",34498,"Marié(e)",2,18,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
826,37,"Homme",246472,"Marié(e)",1,37,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
827,45,"Femme",28281,"Célibataire",0,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
828,71,"Femme",29759,"Marié(e)",0,57.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
829,38,"Homme",44215,"Marié(e)",3,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
830,46,"Homme",189172,"Marié(e)",3,35.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
831,21,"Homme",29455,"Célibataire",0,44,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
832,44,"Femme",127763,"Marié(e)",1,38.5,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
833,36,"Femme",69572,"Marié(e)",3,61,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1
834,75,"Femme",26775,"Veuf(ve)",1,19,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
835,65,"Femme",24286,"Marié(e)",1,10.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
836,54,"Homme",34682,"Marié(e)",2,75,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
837,43,"Femme",52602,"Marié(e)",3,36.5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
838,30,"Femme",27083,"Célibataire",0,37.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
839,456,"Femme",19212,"Célibataire",1,41,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
840,44,"Femme",241369,"Célibataire",0,46.5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
841,18,"Femme",42715,"Célibataire",0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
842,29,"Homme",18093,"Célibataire",0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
843,29,"Homme",25076,"Célibataire",0,21.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
844,66,"Femme",21398,"Veuf(ve)",0,33,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
845,22,"Femme",29199,"Célibataire",0,17,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
846,32,"Femme",58075,"Célibataire",0,36,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
847,22,"Femme",41252,"Célibataire",0,33.5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
848,75,"Femme",19133,"Marié(e)",1,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
849,39,"Femme",53989,"Célibataire",0,21.5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
850,40,"-",49533,"Marié(e)",3,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
851,66,"Homme",27178,"Veuf(ve)",0,20,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
852,47,"Homme",159366,"Marié(e)",2,18,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
853,77,"Femme",32226,"Veuf(ve)",1,38.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
854,46,"Femme",52177,"Marié(e)",3,51,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
855,41,"Homme",37281,"Marié(e)",3,45,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
856,35,"Femme",46279,"Marié(e)",3,43,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
857,75,"Femme",23408,"Veuf(ve)",1,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
858,18,"Homme",29168,"Célibataire",0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
859,57,"Homme",148260,"Célibataire",0,25.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
860,37,"Homme",244854,"Célibataire",2,33.5,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
861,20,"Homme",25707,"Célibataire",0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
862,78,"Homme",33803,"Veuf(ve)",1,21,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
863,32,"Femme",20645,"Célibataire",1,45,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
864,46,"Femme",55610,"Marié(e)",2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
865,70,"Homme",135824,"Célibataire",3,92.5,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1
866,40,"Homme",48747,"Marié(e)",3,40.5,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
867,56,"Femme",58641,"Célibataire",0,27.5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
868,44,"Femme",36054,"Marié(e)",2,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
869,29,"Homme",19186,"Célibataire",0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
870,51,"Femme",29820,"Célibataire",0,18.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
871,24,"Homme",29817,"Célibataire",0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
872,58,"Femme",52369,"Veuf(ve)",3,79,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
873,18,"-",236363,"Marié(e)",0,90.5,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1
874,25,"Homme",18835,"Célibataire",0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
875,49,"Homme",220837,"Marié(e)",0,41,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
876,18,"Homme",21966,"Célibataire",0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
877,19,"Homme",28266,"Célibataire",0,17.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
878,69,"Femme",29990,"Veuf(ve)",0,35.5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
879,18,"-",230309,"Célibataire",1,86.5,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0
880,28,"Homme",25816,"Célibataire",0,32.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
881,72,"Homme",25374,"Marié(e)",0,34,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
882,75,"Femme",18522,"Veuf(ve)",1,59.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
883,38,"Femme",20993,"Célibataire",0,35.5,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
884,53,"Femme",37341,"Marié(e)",2,44.5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
885,25,"Femme",24907,"Célibataire",0,24,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
886,79,"Femme",22105,"Veuf(ve)",1,24,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
887,53,"Femme",36917,"Marié(e)",3,31,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
888,20,"Homme",15768,"Célibataire",0,41.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
889,28,"Homme",28989,"Célibataire",0,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
890,80,"Homme",29624,"Marié(e)",0,51,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
891,22,"Homme",20938,"Célibataire",0,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
892,74,"Femme",61341,"Marié(e)",1,50.5,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1
893,22,"Homme",20638,"Célibataire",0,26,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
894,25,"Femme",56948,"Veuf(ve)",1,45.5,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
895,63,"Femme",167676,"Marié(e)",1,31,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
896,469,"Homme",32374,"Veuf(ve)",1,34,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
897,70,"Homme",30464,"Veuf(ve)",1,60.5,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
898,28,"Homme",24291,"Célibataire",0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,78,"Femme",30220,"Veuf(ve)",0,47,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
900,80,"Femme",22657,"Veuf(ve)",0,45.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
901,75,"Homme",23867,"Marié(e)",0,22.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
902,39,"Femme",40609,"Marié(e)",3,20.5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
903,24,"Homme",28030,"Célibataire",0,41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
904,75,"Homme",32972,"Veuf(ve)",1,37.5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
905,36,"Femme",138432,"Célibataire",1,20.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
906,64,"Homme",144420,"Célibataire",2,38.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
907,39,"Femme",201087,"Célibataire",2,32.5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
908,31,"Homme",44984,"Veuf(ve)",1,62,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
909,38,"Femme",22166,"Veuf(ve)",3,42,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0
910,73,"Femme",31691,"Veuf(ve)",0,30.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
